marital_status,app_mode,course,daytime_evening,previous_qualification,previous_grade,nationality,mother_qualification,father_qualification,mother_occupation,father_occupation,admission_grade,Displaced,special_needs,debtor,fees_to_date,gender,scholarship,enrollment_age,international,unemployment_rate,inflation_rate,gdp,target,enrolled_units,units_evaluations,aproved_units,grade
1,1,9500,1,1,165,1,19,37,5,5,142.3,0,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate,16,16,14,14.42857143
1,17,9670,1,1,122,1,1,38,3,3,114.3,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,15,12,13.79464286
1,1,9500,1,1,135,1,19,19,9,10,122.9,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate,15,23,13,13.16066667
1,17,9500,1,1,128,1,19,1,4,3,117.2,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,Graduate,15,19,13,12.00875
1,17,9147,1,1,139,1,1,38,4,5,152,0,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate,10,13,10,13.3
1,1,9773,1,1,125,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Dropout,12,0,0,0
1,18,9147,1,1,102,1,37,38,191,143,101.7,1,0,0,1,0,1,20,0,8.9,1.4,3.51,Graduate,10,12,10,11.7
1,17,9254,1,1,116,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate,12,12,12,12.33333333
1,17,9147,1,1,138,1,37,1,9,9,123.7,1,0,1,1,0,1,19,0,11.1,0.6,2.02,Dropout,10,10,4,5.5
1,51,9070,1,1,135,1,3,1,3,5,121.8,0,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate,22,22,22,13.04545455
1,17,9670,1,1,110,1,19,37,9,99,106.1,1,1,1,0,0,1,18,0,12.7,3.7,-1.7,Dropout,12,6,1,5.5
1,17,9773,1,1,132,1,1,1,4,9,124.3,1,0,1,1,0,1,19,0,15.5,2.8,-4.06,Graduate,12,13,12,12.05952381
1,1,9500,1,1,126,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Graduate,16,16,16,12.98125
1,44,9147,1,39,117.4,1,19,1,4,9,117.4,1,0,0,1,0,0,21,0,11.1,0.6,2.02,Graduate,12,16,11,11.26666666
1,43,9500,1,1,120,1,41,3,2,2,112.7,0,0,0,1,0,0,21,0,10.8,1.4,1.74,Graduate,16,24,12,11.68
1,17,9070,1,1,116,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,11.1,0.6,2.02,Graduate,12,13,12,14
1,18,9853,1,1,111,1,38,38,191,171,105.8,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Graduate,14,15,14,13
1,17,9085,1,1,128,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,7.6,2.6,0.32,Dropout,10,15,4,11
1,1,9085,1,1,123,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,10,13,10,13
1,1,9254,1,1,131,1,19,37,9,9,123.7,0,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate,12,15,10,11.93333334
1,17,9500,1,1,135,1,19,19,9,4,129.8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate,15,16,15,14.025
1,1,9500,1,1,136,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate,16,16,14,13.31428571
1,1,9147,1,1,132,1,1,19,4,3,126.4,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate,10,25,6,10.55
1,1,9853,1,1,120,1,19,37,5,7,115.1,0,0,0,1,0,1,18,0,15.5,2.8,-4.06,Enrolled,12,19,8,11.375
1,1,9773,1,1,144,1,37,37,8,8,138.4,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Graduate,12,14,12,13.78571429
1,17,9085,1,1,129,1,1,37,9,9,118.2,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate,10,15,9,14.41071429
1,17,9070,1,1,136,1,38,19,7,7,121.7,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Dropout,12,12,2,6.5
1,1,9070,1,1,125,1,1,38,9,7,118,0,0,0,1,0,1,18,0,11.1,0.6,2.02,Enrolled,12,13,12,14.16666667
1,17,9238,1,1,125,1,1,38,9,7,119.8,0,0,0,1,0,0,18,0,11.1,0.6,2.02,Dropout,12,0,0,0
1,1,9238,1,1,154,1,1,3,4,2,164.9,0,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,12,12,12,13.58333333
1,42,9085,1,1,100,1,1,38,4,9,100,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate,8,13,8,12.41666667
1,1,9853,1,1,124,1,3,1,2,5,121.6,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,Enrolled,12,19,10,11.46666667
1,17,9070,1,1,126,1,1,19,4,5,120.4,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,Graduate,12,15,10,11.1
1,18,9500,1,1,124,1,37,37,9,7,117.8,0,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate,16,16,14,12.79142857
4,43,9670,1,1,150,1,37,37,9,6,110,0,0,0,1,0,0,40,0,9.4,-0.8,-3.12,Graduate,15,20,13,11.4125
1,1,9500,1,1,133,1,38,38,9,9,128.8,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate,15,22,13,12.21293651
1,1,9254,1,1,126,1,19,19,4,7,116.6,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate,12,21,10,11.9
1,7,9991,0,40,120,1,1,19,4,9,120,0,0,0,1,0,0,24,0,12.4,0.5,1.79,Dropout,10,11,0,0
1,1,9773,1,1,175,1,3,38,2,10,157.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Dropout,12,15,12,13.16666667
1,1,9500,1,1,141,1,2,1,4,4,136.3,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate,16,16,14,14.1
1,1,9500,1,1,133,1,1,19,9,6,121.5,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate,15,17,13,12.66976191
1,1,9500,1,1,143,1,38,38,5,5,133.9,0,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate,15,15,15,15.55089285
1,1,171,1,1,141,1,1,38,4,8,136.8,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate,0,0,0,0
1,17,9500,1,1,134,1,19,37,4,7,133.5,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate,15,16,15,14.575
1,17,9500,1,1,138,1,3,3,4,5,130,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Dropout,15,16,15,15.025
1,44,9085,1,39,140,1,3,3,2,2,140,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate,12,29,11,13
1,1,9500,1,1,142,1,37,37,9,7,132.7,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate,15,16,15,15.325
1,1,9500,1,1,118,1,19,19,5,7,117.8,0,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,15,16,14,14.18571429
1,1,9500,1,1,131,1,1,37,4,4,126.1,1,0,0,1,0,1,19,0,11.1,0.6,2.02,Dropout,15,16,14,12.36928572
1,1,9500,1,1,130,1,1,38,1,7,120,0,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,14,14,12,14.56666667
1,39,9670,1,12,133.1,1,1,19,1,5,100,1,0,1,0,0,0,25,0,9.4,-0.8,-3.12,Dropout,10,10,9,11.225
1,1,9500,1,1,130,1,19,19,4,10,116.8,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,Graduate,16,16,14,12.68571429
1,53,9238,1,42,130,1,1,19,5,5,128.3,0,0,1,0,0,0,23,0,8.9,1.4,3.51,Dropout,18,26,11,13.41071429
1,1,9070,1,1,133.1,1,19,19,7,7,117,0,0,0,1,0,0,20,0,15.5,2.8,-4.06,Dropout,12,0,0,0
1,39,8014,0,1,130,1,37,11,9,10,131.5,0,0,0,1,0,0,27,0,11.1,0.6,2.02,Graduate,12,15,11,11.08333333
1,1,9500,1,1,149,1,19,1,4,4,134.8,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,16,16,16,14.445
1,1,9853,1,1,163,1,19,1,5,10,146.6,1,0,1,1,0,0,18,0,9.4,-0.8,-3.12,Enrolled,12,19,9,12.675
1,7,8014,0,40,130,1,19,1,5,10,130,1,0,1,0,0,0,23,0,13.9,-0.3,0.79,Dropout,22,23,19,14.3125
1,1,9500,1,1,145,1,38,37,5,6,127.5,1,0,0,1,0,1,19,0,7.6,2.6,0.32,Graduate,14,14,12,13.41666667
1,1,9147,1,1,130,1,37,38,3,3,123,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate,10,15,10,11.86666667
1,43,9500,1,1,128,1,1,19,9,8,100,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate,15,16,15,13.95625
1,1,9670,1,1,111,1,19,19,9,9,114.2,1,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate,12,19,9,13
1,1,9500,1,1,140,1,1,1,4,4,123.5,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate,16,16,16,14.75
1,44,9238,1,39,140,1,19,19,8,8,144.3,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,12,13,12,13.73809524
1,1,9853,1,1,145,1,38,37,5,5,142.2,0,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Enrolled,12,18,9,12.5
1,1,9085,1,1,151,1,3,3,1,90,161.9,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,10,14,9,14.30357143
1,1,9238,1,1,132,1,37,37,9,5,135.9,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,12,18,11,12.7
1,1,9773,1,1,116,1,19,19,4,7,110.1,1,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,12,12,12.66666667
1,2,9853,1,1,120,1,19,38,9,9,122.5,0,0,0,0,0,0,28,0,15.5,2.8,-4.06,Dropout,19,19,19,11.86363637
1,17,9254,1,1,158,1,37,37,5,9,138.1,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Dropout,12,19,5,13.25
1,43,171,1,1,116,1,3,1,2,3,117.3,1,0,1,1,0,0,20,0,13.9,-0.3,0.79,Dropout,0,0,0,0
1,1,9500,1,1,112,1,1,37,4,9,106.8,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,15,17,13,13.57380952
1,1,9070,1,1,126,1,1,19,4,0,120.1,0,1,0,1,0,1,20,0,11.1,0.6,2.02,Graduate,12,12,12,12.91666667
1,1,9254,1,1,120,1,19,19,9,9,116.5,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,12,17,10,12.1
1,51,9070,1,1,117,1,5,1,2,10,120,1,0,0,1,0,0,21,0,8.9,1.4,3.51,Enrolled,12,14,9,12.4
1,1,9853,1,1,153,1,1,19,9,4,139.7,1,0,0,1,0,1,19,0,11.1,0.6,2.02,Graduate,14,14,14,14.14285715
1,1,9070,1,1,124,1,19,1,9,3,123.7,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate,12,16,12,12.66964286
1,17,9130,1,1,127,1,3,1,2,1,116.5,0,0,0,1,0,0,19,0,15.5,2.8,-4.06,Dropout,12,0,0,0
1,17,9670,1,1,126,1,12,38,9,5,122.2,0,0,0,1,0,1,19,0,8.9,1.4,3.51,Graduate,12,15,12,13.66666667
1,1,9773,1,1,133.1,1,38,19,132,103,146,0,0,1,1,0,0,20,0,16.2,0.3,-0.92,Graduate,12,12,11,12.08333333
1,17,9853,1,1,114,1,1,1,4,0,108.8,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Enrolled,14,20,11,12.36666667
1,43,171,1,1,133,1,19,19,5,7,133,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,Enrolled,0,0,0,0
1,17,9130,1,1,130,1,1,1,4,5,123.8,0,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,10,13,9,12
1,17,9773,1,1,127,1,19,19,5,8,120,0,0,0,1,0,0,18,0,8.9,1.4,3.51,Dropout,12,6,0,0
1,17,9238,1,1,143,1,37,38,0,7,126.9,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Graduate,12,20,11,11.33333333
1,18,9773,1,1,130,1,19,19,4,4,121.3,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,Dropout,12,20,11,11.78571429
1,17,9500,1,1,136,1,19,1,9,9,129,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,15,17,15,12.92928572
1,1,9853,1,1,125,1,37,37,9,9,114.9,1,0,1,0,0,0,21,0,15.5,2.8,-4.06,Dropout,12,15,6,12.16666667
1,17,9670,1,3,110,1,12,3,5,8,106.5,1,0,1,0,0,0,20,0,10.8,1.4,1.74,Dropout,12,15,0,0
1,1,9254,1,1,130,1,37,38,9,9,133.9,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,12,18,9,11.725
1,1,9773,1,1,135,1,1,4,5,3,124.9,0,0,0,1,0,1,20,0,10.8,1.4,1.74,Graduate,12,13,12,12.75
1,1,9500,1,1,133,1,19,37,1,9,128.5,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,Graduate,16,16,16,14.07125
1,1,9085,1,6,122,1,19,19,9,9,126.2,1,0,0,1,0,0,22,0,9.4,-0.8,-3.12,Dropout,10,23,9,13.725
1,17,9130,1,1,122,1,19,19,9,9,121.7,1,0,0,0,0,0,22,0,9.4,-0.8,-3.12,Dropout,8,2,0,0
1,1,9853,1,1,121,1,38,38,7,5,120,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Enrolled,12,18,7,11.125
1,43,9147,1,1,123,1,3,19,9,9,113.2,0,0,0,1,0,0,21,0,7.6,2.6,0.32,Enrolled,20,34,13,10.86904762
1,1,9238,1,1,128,1,19,19,0,5,120.3,1,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate,12,20,7,12.3
1,1,171,1,1,139,1,37,38,9,9,127.8,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Dropout,0,0,0,0
1,1,9500,1,1,124,1,34,34,0,0,123.3,1,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Dropout,16,16,14,14.90142857
1,1,9500,1,1,135,1,38,19,8,8,126.3,1,0,1,1,0,1,18,0,15.5,2.8,-4.06,Graduate,15,17,15,12.54777778
1,51,9991,0,42,110,1,19,37,5,9,128.2,0,0,0,0,0,0,22,0,8.9,1.4,3.51,Dropout,17,17,12,10.8
1,17,9085,1,1,138,1,19,36,90,7,134.9,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate,10,16,9,12.53333334
1,44,9003,1,39,140,1,38,38,6,6,140,0,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate,12,14,12,12.33333333
1,1,9500,1,1,126,1,1,19,6,7,115.5,1,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate,15,18,14,12.73214286
1,1,9500,1,1,113,1,38,19,9,7,106.7,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Enrolled,14,18,11,12.56
1,39,9991,0,1,120,1,38,38,3,3,140,0,0,0,1,0,0,25,0,15.5,2.8,-4.06,Enrolled,10,22,6,11
1,1,9500,1,1,145,1,19,19,9,7,136.6,0,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate,15,22,13,13.90904762
1,18,9500,1,1,124,1,38,37,9,7,119.3,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate,16,16,16,13.11625
1,1,9070,1,1,160,1,3,38,1,9,152,1,0,0,0,0,0,19,0,10.8,1.4,1.74,Dropout,11,5,0,0
1,1,9500,1,1,138,1,38,19,9,5,144.3,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate,15,17,13,13.13571428
1,39,9556,1,1,130,1,37,37,9,9,159,1,0,0,1,0,0,25,0,12.4,0.5,1.79,Enrolled,15,32,12,11.77857143
1,17,9500,1,1,127,1,19,38,5,9,129.5,1,0,0,1,0,1,20,0,7.6,2.6,0.32,Graduate,14,14,12,12.33333333
1,39,9238,1,1,170,1,38,19,9,9,140,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,Enrolled,12,19,9,16.075
1,1,9670,1,1,111,1,1,1,5,5,105.4,0,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate,10,12,10,13.26666666
1,42,9500,1,1,100,1,1,19,4,8,136,1,0,0,1,0,0,21,0,15.5,2.8,-4.06,Graduate,15,17,15,13.92465278
1,44,9003,1,39,160,1,37,38,9,9,160,0,0,1,1,0,1,19,0,15.5,2.8,-4.06,Graduate,12,19,11,13
1,1,9773,1,1,152,1,38,37,9,9,139.1,0,0,0,1,0,1,19,0,16.2,0.3,-0.92,Graduate,12,12,12,13.16666667
1,1,9670,1,1,144,1,37,38,9,9,126.9,0,0,0,1,0,1,21,0,9.4,-0.8,-3.12,Graduate,10,10,9,13.1
1,39,9500,1,3,133.8,1,3,37,2,10,184,0,0,0,1,0,0,28,0,15.5,2.8,-4.06,Graduate,15,18,15,16.79388889
1,1,9238,1,1,125,1,37,38,9,9,125,1,0,1,0,0,1,19,0,10.8,1.4,1.74,Graduate,12,16,10,10.8
1,1,9147,1,1,150,1,37,37,9,6,138.5,0,0,0,1,0,1,18,0,12.4,0.5,1.79,Graduate,10,11,10,13.8
5,17,9500,1,1,143,1,37,38,5,8,133.5,1,0,0,1,0,1,18,0,12.7,3.7,-1.7,Graduate,16,16,14,12.11428571
1,1,9500,1,1,145,1,19,37,7,7,141.5,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,Graduate,16,16,16,13.05875
1,42,9500,1,1,120,1,1,2,9,3,130,1,0,0,1,0,0,22,0,12.7,3.7,-1.7,Graduate,16,16,14,13.28571429
1,1,9147,1,1,138,1,37,37,194,171,131,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Enrolled,10,17,7,10.83333333
1,1,9500,1,1,145,1,19,1,9,5,145,0,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate,15,15,15,14.61696429
1,17,9254,1,1,122,1,37,37,5,6,114.3,0,0,0,0,0,0,20,0,15.5,2.8,-4.06,Dropout,12,0,0,0
1,44,171,1,39,110,1,37,37,5,6,108.3,0,0,0,0,0,0,26,0,12.4,0.5,1.79,Dropout,19,21,7,11.125
1,1,9070,1,1,136,1,37,38,9,9,125.2,1,0,0,1,0,1,18,0,10.8,1.4,1.74,Graduate,12,14,12,13.8125
1,1,9254,1,1,145,1,1,38,4,9,131.7,1,0,0,1,0,1,21,0,10.8,1.4,1.74,Dropout,12,19,9,11.91666667
1,17,9500,1,1,141,1,38,37,3,3,126.3,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,16,16,14,13.29714286
1,1,9085,1,1,149,1,19,19,4,6,147.6,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,Graduate,12,23,12,14.08653846
1,1,9500,1,1,130,1,38,19,5,6,125.1,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate,15,24,14,13.10166667
1,17,9147,1,1,121,1,19,38,7,9,123.8,0,0,0,1,0,1,19,0,12.7,3.7,-1.7,Enrolled,10,13,8,11.7
1,1,9670,1,1,128,1,1,1,2,2,130.8,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Dropout,10,10,8,14.375
1,1,9853,1,1,152,1,19,19,9,5,154.1,0,0,1,1,0,1,18,0,12.7,3.7,-1.7,Graduate,12,13,12,12.95238095
1,16,9147,1,1,132,1,37,37,9,9,122.6,1,0,0,1,0,1,20,0,10.8,1.4,1.74,Enrolled,10,17,7,12.3125
1,1,8014,0,1,107,1,19,11,0,0,103.5,1,0,0,1,0,0,22,0,7.6,2.6,0.32,Graduate,12,16,10,12.8
1,1,171,1,1,131,1,19,38,4,5,132.8,1,0,0,1,0,0,18,0,7.6,2.6,0.32,Enrolled,0,0,0,0
1,51,9991,0,1,141,1,19,38,5,7,100,0,0,0,1,0,0,21,0,8.9,1.4,3.51,Graduate,10,14,9,11.45
1,18,9853,1,1,120,1,1,1,9,0,115.8,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,Enrolled,14,23,12,12.08333333
1,1,9500,1,1,148,1,19,19,4,4,133.8,0,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,16,16,14,13.48571429
1,1,9070,1,1,130,1,12,19,4,5,118.5,0,1,0,1,0,1,18,0,8.9,1.4,3.51,Graduate,12,14,12,11.64285715
1,17,171,1,1,145,1,37,37,9,1,150.3,1,0,0,1,0,0,19,0,15.5,2.8,-4.06,Dropout,0,0,0,0
1,17,9147,1,1,112,1,1,19,3,5,107.8,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Enrolled,10,18,6,12.38095238
1,1,9500,1,1,138,1,38,1,9,4,127.5,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,Enrolled,14,17,10,13.35
1,1,9500,1,1,135,1,1,37,7,7,120.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate,16,22,14,13.25857143
1,1,9147,1,1,118,1,1,2,10,10,117.3,1,0,0,1,0,0,19,0,8.9,1.4,3.51,Enrolled,10,19,8,12.125
1,17,9254,1,1,123,1,38,37,9,7,120.6,1,0,0,0,0,0,19,0,10.8,1.4,1.74,Dropout,12,24,4,10.83333333
1,16,9254,1,1,126,1,38,37,9,7,118.7,1,0,0,1,0,1,21,0,8.9,1.4,3.51,Graduate,12,13,12,13.03571429
1,1,9773,1,1,150,41,1,37,9,7,130.8,0,0,0,1,0,1,20,1,15.5,2.8,-4.06,Graduate,12,18,10,11.81666667
1,1,9147,1,1,121,1,19,19,3,9,112.6,1,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate,10,14,10,13.74285714
1,39,9991,0,19,133.1,1,37,37,9,9,117.2,0,0,0,1,0,0,41,0,7.6,2.6,0.32,Graduate,10,14,10,11.4
4,7,9500,1,40,130,1,37,37,3,3,130,1,0,0,1,0,0,32,0,12.4,0.5,1.79,Enrolled,14,24,11,13.13125
1,17,9500,1,1,139,1,38,1,9,5,131.8,1,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate,16,16,14,14.65285714
4,39,8014,0,1,160,1,37,37,3,4,97,0,0,0,1,0,1,35,0,15.5,2.8,-4.06,Graduate,12,15,12,11.33333333
1,39,9500,1,1,110,1,37,37,9,9,130,0,0,1,0,0,0,32,0,16.2,0.3,-0.92,Dropout,14,19,4,6.85
1,39,8014,0,40,140,1,19,37,5,9,148,0,0,0,1,0,0,37,0,12.4,0.5,1.79,Graduate,19,19,19,14.23863637
2,39,9147,1,3,130,1,3,37,9,9,103.4,0,0,0,1,0,0,30,0,12.7,3.7,-1.7,Dropout,15,21,14,11.44642857
1,43,9773,1,1,132,1,19,19,0,0,127.1,0,0,0,1,1,0,23,0,7.6,2.6,0.32,Graduate,12,20,11,12.66666667
1,17,9773,1,1,139,1,3,1,2,7,124,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,Dropout,12,13,12,13.92857143
1,1,9670,1,1,135,1,19,37,5,7,121.4,0,0,0,1,1,0,21,0,9.4,-0.8,-3.12,Graduate,10,13,8,11.625
1,1,9147,1,1,117,1,38,19,5,7,118.1,0,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate,10,11,10,12.2
1,17,9500,1,1,137,1,1,19,4,3,121.3,1,0,0,1,1,1,18,0,10.8,1.4,1.74,Graduate,16,16,14,15.07
1,42,9119,1,1,144,1,34,34,0,0,119.5,0,0,0,1,1,0,18,0,10.8,1.4,1.74,Dropout,10,13,2,11
1,39,9991,0,1,130,1,1,1,4,10,115.2,0,0,0,1,1,0,24,0,12.4,0.5,1.79,Enrolled,10,11,9,12.33333333
1,18,9670,1,1,140,1,1,37,9,9,130.2,1,0,0,1,1,0,22,0,12.7,3.7,-1.7,Graduate,12,22,8,12.8
1,17,9254,1,1,130,1,19,1,5,5,130,1,0,0,1,1,0,18,0,16.2,0.3,-0.92,Dropout,12,14,7,11.125
1,16,9238,1,1,130,1,37,37,5,6,126.9,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate,12,19,11,12.86904762
1,1,9070,1,1,152,101,2,1,9,1,168.5,1,0,0,1,1,0,21,1,16.2,0.3,-0.92,Graduate,12,13,10,14.4
4,39,9500,1,1,133.1,1,37,37,9,9,130,0,0,1,1,0,0,38,0,16.2,0.3,-0.92,Dropout,14,27,5,10.91666667
1,18,9556,1,1,140,1,38,37,9,9,122.8,0,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate,15,22,15,12.56875
6,39,9500,1,1,133.1,1,37,37,9,9,110,0,0,0,1,0,0,36,0,16.2,0.3,-0.92,Dropout,14,26,7,11.91666667
1,16,9085,1,1,140,1,1,1,9,9,127.1,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,Graduate,10,18,8,11.875
1,1,9500,1,1,133.1,1,19,19,5,5,108.5,1,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate,15,21,13,12.253125
1,53,9085,1,42,140,1,19,38,9,9,138.2,0,0,1,0,0,0,21,0,8.9,1.4,3.51,Dropout,19,32,13,13.475
1,1,9500,1,1,133.1,1,19,38,192,192,96,1,0,0,1,0,0,19,0,11.1,0.6,2.02,Enrolled,15,21,12,12.76583333
1,1,9238,1,1,135,1,19,19,9,9,124.5,0,0,0,1,0,1,18,0,16.2,0.3,-0.92,Graduate,12,19,11,11.71428571
2,7,9500,1,3,120,1,37,19,9,7,120,1,0,0,1,0,0,45,0,13.9,-0.3,0.79,Enrolled,21,23,21,12.83409091
1,17,9147,1,1,140,1,37,37,9,7,132.3,1,0,0,1,0,0,20,0,7.6,2.6,0.32,Dropout,10,19,2,10.5
1,17,9254,1,1,128,1,19,1,5,7,120.7,1,0,1,1,0,0,18,0,13.9,-0.3,0.79,Graduate,12,18,10,11.58333333
1,1,9670,1,1,141,1,1,19,4,4,132.6,0,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate,12,15,12,13.57142857
1,7,9130,1,3,140,1,34,34,0,0,140,0,0,0,1,0,0,25,0,10.8,1.4,1.74,Dropout,10,18,0,0
1,1,9500,1,1,139,1,1,1,4,4,124.5,1,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate,16,18,14,12.04142857
1,1,171,1,1,142,1,19,19,7,7,142,1,0,0,1,0,1,18,0,13.9,-0.3,0.79,Graduate,0,0,0,0
1,7,9254,1,40,130,1,1,1,3,6,130,0,0,0,1,0,0,39,0,13.9,-0.3,0.79,Graduate,25,30,25,14.17628205
2,39,9003,1,1,130,1,38,37,9,9,144,0,0,0,1,0,0,29,0,15.5,2.8,-4.06,Graduate,31,33,31,15.37606838
1,17,9853,1,1,125,1,19,19,4,7,128.5,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,Enrolled,14,17,13,12.10714286
1,7,9070,1,3,140,1,37,2,9,3,140,0,0,0,0,0,0,23,0,10.8,1.4,1.74,Dropout,9,3,2,5
1,42,9853,1,1,120,1,1,37,5,5,113.9,1,0,0,1,0,0,21,0,12.7,3.7,-1.7,Dropout,12,21,7,11.29166667
1,1,9238,1,1,147,1,1,19,4,4,137.2,0,0,0,0,0,0,18,0,10.8,1.4,1.74,Graduate,12,12,12,14.83333333
1,7,9085,1,40,140,1,1,19,5,5,140,1,0,0,1,0,0,23,0,12.4,0.5,1.79,Graduate,12,15,12,15.97321429
1,1,9130,1,1,161,1,1,19,4,4,152.3,0,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate,12,14,12,15.14285714
2,39,8014,0,19,133.1,1,37,37,4,8,112.5,0,0,0,1,0,0,32,0,9.4,-0.8,-3.12,Graduate,12,15,11,12.98333334
