marital_status,course,daytime_evening,previous_qualification,previous_grade,nationality,admission_grade,special_needs,gender,scholarship,enrollment_age,international,enrolled_units,units_evaluations,aproved_units,grade
1,9085,1,1,123,1,116.7,0,1,1,20,0,12,18,4,6.6
1,9085,1,42,150,1,150,0,1,1,22,0,15,25,10,13.48333334
4,9773,1,19,133.1,1,117.5,0,0,0,39,0,12,16,10,11.29166667
1,9670,1,1,140,1,137.6,0,1,1,21,0,12,15,12,14.79761905
1,9254,1,1,126,1,124.3,0,0,1,19,0,12,15,10,12.28333334
1,9500,1,19,133.1,1,116,0,0,1,26,0,14,16,12,10.98333333
1,9238,1,1,121,1,121.4,0,0,1,19,0,12,19,9,11.125
1,9085,1,42,140,1,142.8,0,0,1,20,0,21,28,18,13.83516484
1,9670,1,1,133.1,1,96,0,0,1,25,0,12,18,11,11.74285714
1,8014,0,1,131,1,125,0,1,0,24,0,12,19,0,0
1,9119,1,1,124,1,126.1,0,1,0,20,0,10,16,9,13.91666667
2,9003,1,1,120,1,155.8,0,1,0,29,0,12,16,12,14.80555556
1,9773,1,1,133.1,1,116,0,1,0,20,0,12,16,12,11.25
1,9130,1,39,110,1,110,0,1,0,20,0,12,27,6,10.625
1,9670,1,19,133.1,1,97.2,0,1,1,24,0,12,18,9,12.3
1,9500,1,19,133.1,1,100,0,1,0,24,0,14,28,0,0
1,9119,1,40,140,1,140,0,1,0,23,0,10,12,10,13.97142857
1,9556,1,1,130,1,128,0,1,0,20,0,15,16,15,14.13660715
1,9670,1,1,110,1,115.3,0,1,0,19,0,12,16,11,13.42857143
4,9003,1,1,140,1,150,0,1,0,28,0,12,22,11,12.16666667
1,9003,1,39,160,1,160,0,1,1,20,0,12,18,11,13.02222222
1,9070,1,1,138,1,133.1,0,1,0,18,0,12,13,12,13.92857143
1,9670,1,1,126,1,119,0,1,0,20,0,12,10,1,6
2,9991,0,1,120,1,156,0,1,0,33,0,10,11,10,14.01666666
2,9500,1,1,130,1,163.7,0,0,0,35,0,14,20,10,12.09
1,9500,1,40,130,1,130,0,0,0,27,0,16,24,14,12.45714286
1,9773,1,1,122,1,123.1,0,0,0,19,0,12,24,6,11.5
1,9991,0,1,160,41,160,0,0,1,31,1,10,23,8,10.5
1,9070,1,1,134,1,132.7,0,1,0,22,0,25,26,25,13.5
1,9500,1,1,140,100,128.2,0,0,0,39,1,15,0,0,0
1,9254,1,1,127,1,126.7,0,1,0,22,0,7,1,0,0
2,9991,0,1,133.1,1,150,0,1,0,47,0,10,16,8,11.25
1,9254,1,1,115,24,116.1,0,0,0,19,1,12,12,12,13.91666667
1,9500,1,1,131,1,123.8,0,0,0,19,0,15,0,0,0
1,171,1,1,146,1,153,0,0,1,21,0,34,36,34,14.13888889
1,9500,1,5,140,1,140,0,0,0,39,0,15,0,0,0
1,171,1,1,135,1,131.9,0,1,0,19,0,23,24,23,13.58333333
1,9147,1,12,133.1,1,140,0,1,0,24,0,10,10,0,0
1,9991,0,1,120,1,115,0,1,0,27,0,10,14,1,5
2,9991,0,1,133.1,1,168,0,1,0,29,0,10,10,10,15.2
1,9085,1,1,130,1,101.3,0,1,0,20,0,12,29,4,6.4
1,9670,1,1,125,1,122.6,0,1,0,21,0,10,12,9,11.08333333
1,9500,1,1,151,1,132.3,0,1,0,19,0,16,18,14,12.82857143
1,9773,1,1,112,1,111.7,0,1,0,19,0,12,16,10,12.55
1,9119,1,1,120,1,98.7,0,1,1,28,0,10,22,6,11.2
1,9254,1,1,140,26,140,0,0,0,21,1,12,16,10,12.375
1,9500,1,1,140,24,140,0,0,0,23,1,16,22,14,11.32857143
4,9003,1,1,133.1,1,100.7,0,0,0,39,0,12,28,5,13
1,9500,1,1,143,1,133.8,0,0,0,18,0,14,14,12,13.03333333
2,9773,1,1,133.1,41,100,0,0,0,59,1,12,15,10,11.95833333
1,9119,1,4,180,1,180,0,1,0,30,0,10,16,7,15.35
1,9085,1,1,136,1,130.8,0,0,0,18,0,10,12,10,14
2,9991,0,39,140,1,140,0,0,0,41,0,13,19,10,12.375
1,9500,1,1,130,1,106.2,0,0,0,27,0,14,28,0,0
1,9238,1,1,141,1,125.6,0,0,1,18,0,12,12,12,12.33333333
1,9853,1,1,121,1,117.5,0,0,0,20,0,12,28,5,11.83333333
2,9119,1,3,120,1,122.5,0,0,0,32,0,10,11,0,0
1,9147,1,1,129,1,132.9,0,0,0,19,0,10,15,7,11.23333334
2,9853,1,12,133.1,1,103,0,0,0,41,0,12,0,0,0
4,8014,0,1,100,1,107,0,0,0,38,0,10,22,1,5
1,9130,1,2,133.1,6,100,0,1,0,35,1,13,17,0,0
1,8014,0,1,133.1,1,100,0,0,0,27,0,12,27,7,12.125
1,9070,1,1,139,1,131.3,0,0,0,19,0,12,16,10,12.25
1,9773,1,1,125,1,122.2,0,0,0,18,0,12,13,10,12.2
2,9991,0,9,133.1,1,118.4,0,0,0,39,0,10,10,0,0
2,9254,1,2,100,1,100,0,0,0,37,0,10,15,0,0
5,9500,1,1,110,1,110,0,0,0,37,0,16,16,0,0
2,8014,0,1,133.1,1,100,0,0,1,35,0,29,29,29,12.34375
1,9147,1,1,123,1,106.2,0,0,0,49,0,22,40,16,10.53333334
1,9147,1,40,110,1,110,0,0,0,52,0,27,42,26,10.6948718
1,9085,1,1,130,1,122.3,0,0,0,18,0,10,18,10,13.66666667
1,8014,0,1,133.1,1,112.5,0,0,1,30,0,13,14,12,14.5
1,9500,1,1,97,1,98.1,0,0,0,21,0,15,15,15,13.53348215
1,9119,1,1,130,1,140.2,0,1,0,20,0,10,5,0,0
1,9147,1,1,139,1,143.6,0,1,0,18,0,10,14,0,0
1,9500,1,1,141,1,126.8,0,1,0,18,0,16,16,16,13.24875
1,33,1,1,133.1,41,100,0,1,0,20,1,14,17,11,12.80357143
1,9130,1,1,137,1,130,0,0,0,21,0,12,22,9,13.925
1,9147,1,1,116,1,113.6,0,0,1,22,0,10,14,8,13.2
1,9130,1,39,140,1,140,0,0,0,20,0,12,22,5,11.5
1,9085,1,1,106,1,106,0,0,0,20,0,12,17,10,13.58333333
1,9238,1,1,135,1,126.6,0,0,1,19,0,12,15,12,12.89583333
1,9500,1,1,144,1,130.7,0,0,1,18,0,15,17,15,15.23055555
1,9147,1,1,108,1,105.9,0,1,0,21,0,10,15,9,11.075
1,9556,1,1,137,26,137,0,0,0,19,1,14,22,2,5.833333335
1,9130,1,1,133.1,6,100,0,0,0,37,1,12,0,0,0
2,8014,0,1,121,1,114.4,0,0,0,45,0,19,26,19,13.92857143
1,9003,1,19,133.1,1,120,0,1,0,38,0,12,18,0,0
6,9991,0,12,130,1,119,0,1,0,55,0,10,10,0,0
5,9003,1,1,133.1,1,110,0,0,0,28,0,12,28,9,12.375
5,9991,0,2,120,1,120,0,0,0,46,0,17,23,13,12.3875
2,9670,1,19,133.1,1,135.6,0,0,0,46,0,12,19,9,12.575
1,9991,0,1,100,1,120.7,0,0,0,28,0,10,16,8,12.125
1,9085,1,1,131,1,136.3,0,0,0,18,0,10,15,6,12.5
1,9773,1,1,146,1,149.2,0,1,1,21,0,12,12,12,13.83333333
1,9070,1,1,133,1,122.5,0,0,0,18,0,12,22,5,11
1,9991,0,1,120,1,100,0,0,0,34,0,10,19,1,5.5
1,9853,1,1,119,1,125,0,0,1,21,0,12,17,10,11.6
1,9773,1,1,132,1,131,0,0,1,18,0,12,15,11,13
1,9147,1,1,132,1,131.3,0,0,0,18,0,10,16,8,12.125
1,9119,1,1,133.1,1,117,0,1,0,21,0,10,20,8,10.98333334
1,9254,1,1,119,1,118,0,1,0,19,0,12,24,3,11.25
1,8014,0,1,134,1,126,0,1,0,22,0,12,13,12,12.41666667
1,9003,1,39,120,1,120,0,1,0,23,0,12,14,1,5.5
1,9147,1,1,120,1,122.8,0,1,0,18,0,10,18,6,10.91666667
1,9147,1,1,118,1,118.4,0,1,0,19,0,10,15,6,11.125
1,9670,1,1,127,1,128.1,0,1,0,19,0,10,14,8,11.75
1,9500,1,1,133.1,1,99,0,1,0,22,0,15,21,12,12.66666667
1,9773,1,1,164,1,161.2,0,1,1,18,0,12,14,12,15.85714286
1,9238,1,1,136,1,140.9,0,1,0,18,0,12,17,9,11.9
1,9773,1,1,117,1,111.1,0,1,0,19,0,12,12,7,11.29166667
1,9670,1,1,110,1,111.3,0,1,0,21,0,12,21,10,13.26785715
1,9254,1,1,125,1,121.5,0,1,0,18,0,12,23,8,10.66666667
1,9003,1,39,120,1,120,0,1,0,19,0,12,19,11,12.87142857
1,9003,1,19,133.1,1,120,0,1,0,27,0,12,18,2,5.75
1,9003,1,42,130,1,130,0,1,0,20,0,22,28,19,12.08522728
1,9254,1,1,101,1,98.9,0,1,0,20,0,12,16,10,13
1,9500,1,1,141,1,136.3,0,1,0,18,0,16,18,16,12.8875
1,9773,1,1,128,1,125.2,0,1,0,18,0,12,13,11,13.13333334
1,9070,1,1,145,1,130,0,1,0,18,0,12,14,12,12.70238095
1,9147,1,1,160,1,141.5,0,1,0,18,0,10,21,5,11.58333333
1,9085,1,1,134,1,123.9,0,1,0,18,0,10,18,10,12.7
1,9500,1,1,125,1,114.5,0,0,0,18,0,15,23,14,12.13229167
1,8014,0,15,133.1,1,100,0,0,0,37,0,10,14,0,0
2,8014,0,1,120,1,110.5,0,0,1,36,0,12,12,12,11.66666667
2,9085,1,19,133.1,1,101,0,0,0,26,0,12,36,5,11.83333333
1,9085,1,1,121,1,121,0,0,0,19,0,10,17,8,14.125
1,8014,0,1,120,1,95,0,0,0,24,0,12,16,10,11.6
1,9773,1,1,130,109,126.9,0,0,1,19,1,12,14,12,13.08333333
1,9670,1,1,130,1,116.3,0,0,1,20,0,15,18,11,12.31666667
1,9670,1,1,128,1,120,0,0,0,19,0,12,18,11,14.3125
1,9085,1,1,126,1,123.6,0,0,0,21,0,10,15,8,12.33333333
2,9556,1,1,120,1,150,0,0,0,50,0,14,32,10,10.75
2,9556,1,1,100,1,120,0,0,0,47,0,14,31,10,12.13214286
1,9853,1,1,120,1,111.3,0,0,0,24,0,26,35,19,10.97222222
1,9991,0,1,110,1,150,0,0,0,48,0,10,10,1,5
1,9085,1,1,127,1,123.2,0,0,1,18,0,12,24,11,14.24603175
1,9991,0,39,130,1,130,0,1,0,32,0,13,16,8,11.75
1,9670,1,1,141,1,137.9,0,1,0,20,0,10,11,7,12.375
1,9119,1,1,120,1,100,0,1,0,24,0,10,16,0,0
2,9130,1,19,133.1,1,120,0,1,0,53,0,10,17,8,12
2,9773,1,19,133.1,1,131,0,1,0,42,0,8,9,0,0
2,9991,0,12,133.1,1,133.8,0,1,0,52,0,10,10,10,13.9
1,8014,0,1,130,1,100,0,1,0,54,0,24,26,24,13.06293707
2,9991,0,1,110,1,150,0,1,0,49,0,10,15,10,12
1,9670,1,1,125,1,126.4,0,1,1,18,0,12,14,12,12.80952381
2,9130,1,1,130,1,154,0,1,0,37,0,10,20,7,12.5
1,9500,1,1,121,1,114.9,0,1,1,21,0,15,19,13,12.49642857
1,9670,1,9,133.1,1,110,0,1,0,26,0,10,10,0,0
1,9070,1,1,147,1,149.8,0,1,0,20,0,24,24,22,14.54545455
1,9500,1,1,128,1,117.9,0,0,1,19,0,15,18,15,12.52430556
1,9070,1,1,164,1,165.8,0,0,0,18,0,12,14,12,14.51190477
1,9500,1,1,137,1,127.6,0,0,0,18,0,15,16,15,14.0920635
1,8014,0,1,122,1,123.8,0,0,0,20,0,12,16,11,11.5
1,9254,1,1,124,1,126.1,0,0,0,20,0,11,16,6,11.2
1,171,1,1,117,1,121.6,0,0,0,22,0,23,28,23,13.70833333
1,9500,1,1,140,1,100,0,0,1,18,0,15,16,15,14.0125
1,9500,1,1,130,1,127.6,0,0,0,18,0,15,25,14,12.52142857
1,9500,1,1,138,1,132.5,0,0,1,19,0,16,16,14,14.36
1,9500,1,1,141,1,124.3,0,0,0,19,0,16,16,14,14.51428571
1,9500,1,1,142,1,131,0,0,0,18,0,16,16,14,14.7
1,9991,0,40,120,1,120,0,0,0,27,0,10,11,10,14.6
1,9556,1,1,122,1,113.3,0,0,1,20,0,15,15,15,14.03125
1,9853,1,1,131,1,121.9,0,0,0,20,0,12,12,6,6.75
1,9085,1,1,120,1,118.3,0,0,0,20,0,10,18,10,12.46666667
1,9147,1,1,131,1,118.8,0,0,0,19,0,10,12,10,13.2
1,9085,1,1,130,1,129,0,0,0,20,0,10,16,6,11.125
1,9085,1,42,160,1,155.7,0,0,0,27,0,21,27,18,14.43506494
1,9085,1,1,157,1,153.9,0,0,0,18,0,12,13,12,16.11904762
1,9500,1,1,150,1,137.8,0,0,0,18,0,15,18,15,15.44375
1,9500,1,1,148,1,143.3,0,0,1,18,0,15,15,15,14.25892857
1,9085,1,1,120,1,123.2,0,0,0,20,0,10,14,9,12.95833333
1,9773,1,1,150,1,138.1,0,0,0,19,0,12,14,11,14.5
1,9238,1,1,158,1,140.5,0,0,1,20,0,12,15,12,11.83333333
1,9500,1,1,145,1,130,0,0,0,18,0,16,16,16,13.76125
1,9070,1,39,100,1,104.8,0,0,0,22,0,16,18,10,10.8
1,8014,0,1,136,1,132.5,0,0,1,22,0,12,15,9,12.875
1,9991,0,1,133.1,1,127.7,0,0,0,25,0,10,22,8,11.75
1,9085,1,1,148,1,136.5,0,0,0,19,0,12,22,12,14.65384616
1,9130,1,39,130,1,130,0,0,0,21,0,12,22,9,12.64285715
1,9500,1,40,130,1,190,0,0,0,27,0,15,16,15,14.41746032
1,9500,1,1,136,1,128.5,0,0,0,18,0,14,14,12,12.76666667
1,9254,1,1,122,1,126.6,0,0,0,18,0,11,18,5,5.2
1,9556,1,1,140,1,131.6,0,1,0,19,0,14,0,0,0
5,9991,0,1,110,1,119,0,1,1,35,0,10,16,9,11.55
1,9085,1,1,130,1,127.6,0,1,0,23,0,10,12,9,13.825
1,9500,1,1,133.1,1,100,0,1,0,28,0,14,28,3,5.958333335
1,9119,1,1,128,1,124.5,0,1,0,19,0,10,19,5,12.33333333
1,9773,1,1,117,1,109.3,0,1,0,19,0,12,21,7,12.45833333
1,9670,1,1,124,1,117.7,0,1,0,20,0,10,11,9,11.8
1,9670,1,1,124,1,124.7,0,1,0,21,0,10,12,7,11.875
1,9070,1,1,128,1,124.5,0,1,0,18,0,12,14,11,13.58333333
1,9070,1,1,125,1,140.8,0,1,0,22,0,12,12,12,14.83333333
1,9085,1,1,121,1,111.9,0,1,0,21,0,10,21,5,6.142857145
1,9556,1,3,140,1,140,0,1,0,38,0,12,13,3,6.333333335
1,9119,1,1,140.8,1,134,0,1,0,24,0,10,0,0,0
1,9070,1,1,142,1,130.8,0,1,0,19,0,12,0,0,0
1,9500,1,1,133,1,130.2,0,1,1,19,0,15,16,15,13.86111111
1,9147,1,1,131,1,123.3,0,1,0,19,0,10,15,9,12.1
1,9119,1,3,130,1,147.6,0,1,0,31,0,10,0,0,0
1,9670,1,1,120,1,113.4,0,1,1,19,0,12,13,12,13.30952381
1,9070,1,1,141,1,133.7,0,1,0,22,0,12,13,11,11.78333334
1,9085,1,1,130,1,128.2,0,1,0,25,0,10,10,0,0
1,9500,1,1,168,1,161,0,1,0,18,0,15,16,7,8.07142857
1,9500,1,3,130,1,130,0,1,0,30,0,16,16,0,0
1,9500,1,1,156,1,156.3,0,1,1,18,0,16,16,16,15.63375
1,9773,1,1,137,1,129.3,0,1,0,18,0,12,12,12,14.08333333
1,9773,1,1,131,1,129.3,0,1,0,18,0,12,0,0,0
1,9238,1,1,130,1,136.3,0,1,0,18,0,12,15,12,12
1,9670,1,1,133.1,1,140,0,1,1,25,0,12,14,12,12.64285715
1,9119,1,1,131,1,135.9,0,1,0,18,0,10,17,5,12.5
1,9147,1,1,117,1,117,0,1,0,19,0,10,11,8,11.5
1,9556,1,19,133.1,1,105,0,1,0,25,0,14,25,8,13.0375
1,9500,1,1,130,1,130.5,0,0,0,19,0,14,14,12,12.45
1,9991,0,39,130,1,130,0,0,0,31,0,13,21,11,12.125
1,9500,1,1,137,1,131.5,0,0,1,20,0,16,16,16,13.38125
1,9500,1,1,133.1,41,100,0,0,0,33,1,13,17,10,11.75
1,9085,1,39,140,1,140,0,0,0,24,0,12,29,6,12
1,9238,1,1,140,1,130.2,0,0,1,18,0,12,18,12,12.45833333
1,9500,1,1,135,1,133.5,0,0,0,19,0,16,16,16,13.3425
1,9500,1,1,140,1,133.2,0,0,1,20,0,15,24,13,13.603125
2,9500,1,1,100,1,130,0,1,1,33,0,16,32,2,10
1,9119,1,1,160,1,129,0,1,0,24,0,10,17,2,7.25
1,9991,0,19,133.1,1,100,0,1,0,24,0,10,14,0,0
1,9085,1,1,128,1,116.5,0,1,0,18,0,10,14,10,12.07142857
1,9254,1,1,121,1,124.2,0,0,1,18,0,12,17,11,10.98571429
1,9085,1,1,127,1,138.8,0,0,0,22,0,24,39,23,14.79120879
1,9773,1,1,132,1,126.4,1,0,1,18,0,12,20,11,11.78333334
1,171,1,1,147,1,151.9,0,0,0,21,0,34,38,34,12.33333333
2,9991,0,1,110,1,120,0,0,0,38,0,10,20,7,11.66666667
1,9238,1,1,142,1,131.9,0,0,1,29,0,29,31,29,12.97268908
1,9130,1,39,130,1,130,0,0,1,20,0,12,20,8,11.375
1,9254,1,1,131,1,131.7,0,0,0,18,0,12,0,0,0
2,9991,0,1,110,1,132.5,0,1,0,37,0,25,26,25,12.54807693
1,9147,1,1,128,1,116.5,0,1,0,20,0,10,12,10,12.2
1,9130,1,1,136,1,133.9,0,1,0,20,0,10,18,7,12.5
2,9119,1,1,120,1,145.4,0,1,0,40,0,10,16,5,11.58333333
2,8014,0,1,140,1,172,0,1,0,44,0,22,37,18,11.66666667
1,9147,1,1,118,1,111,0,1,0,21,0,10,16,5,11.21428571
1,9070,1,39,120,1,120,0,1,0,21,0,16,19,14,13.27678571
1,9500,1,1,151,1,129.8,0,1,0,18,0,16,20,16,13.05375
1,9500,1,1,130,1,118.1,0,1,0,18,0,15,19,13,12.89285715
1,9003,1,1,140,1,130,0,1,0,27,0,12,13,12,14
2,9070,1,19,133.1,1,126.3,0,1,0,38,0,12,14,0,0
1,9130,1,1,146,1,137.8,0,1,0,18,0,12,24,8,13.13333334
1,9254,1,1,122,1,116.1,0,1,0,19,0,12,19,7,12.1
1,9130,1,1,121,1,115.4,0,1,0,18,0,12,15,11,13.52380952
1,9773,1,1,127,1,110,0,1,0,19,0,12,21,5,10.83333333
1,9670,1,1,133.1,1,97.4,0,1,0,44,0,12,15,1,7
1,9085,1,39,130,1,130,1,1,0,26,0,12,36,7,11.25
1,9130,1,1,156,1,156,0,1,0,24,0,12,22,9,11.66666667
1,9003,1,1,130,1,126.1,0,1,0,27,0,12,14,0,0
1,9003,1,1,110,1,120,0,1,0,27,0,12,0,0,0
1,9070,1,1,108,1,105.2,0,1,0,25,0,32,33,23,11.96923077
1,9003,1,1,120,1,120,0,1,0,21,0,17,29,11,11.76785715
1,9070,1,1,152,1,134.2,0,1,0,20,0,12,16,9,11.9
1,9119,1,39,150,1,150,0,1,0,20,0,10,28,2,5.25
1,9119,1,1,123,1,116,0,1,0,20,0,10,10,0,0
1,9119,1,1,150,1,143.4,0,1,1,18,0,10,10,10,14.2
1,171,1,1,145,1,143.6,0,1,0,19,0,23,28,20,12.48636364
1,9130,1,39,150,1,150,0,0,0,22,0,12,17,3,6.333333335
1,9670,1,1,125,1,118,0,0,0,19,0,12,15,12,14.71428571
1,9500,1,1,117,1,109.3,0,0,1,18,0,15,16,14,12.85857143
1,9238,1,1,121,1,119.3,0,0,0,20,0,12,14,12,12.25
1,9773,1,1,130,1,161.5,0,1,0,36,0,12,13,12,15.89285715
1,9147,1,1,140,26,140,0,1,0,19,1,10,20,7,10.875
1,9147,1,42,140,1,142.2,0,1,1,21,0,20,22,20,12.61818182
1,9147,1,1,140,1,129.2,0,0,0,26,0,10,6,0,0
1,9003,1,1,140,41,100,0,0,0,29,1,16,17,4,14.16666667
1,9254,1,39,170,1,170,0,1,0,26,0,14,26,14,14.39583333
1,9500,1,3,140,1,140,0,1,0,27,0,15,0,0,0
1,9147,1,1,116,1,115.2,0,1,0,32,0,15,26,6,11.16666667
1,9853,1,1,134,1,121.4,0,0,1,23,0,12,18,9,13.125
1,9147,1,1,133.1,41,134.8,0,0,0,24,1,10,21,6,10.25
1,9773,1,1,140,1,136.9,0,0,1,19,0,12,14,12,13.96428571
1,9003,1,1,140,1,140,0,1,0,25,0,12,25,9,11.83333333
1,9254,1,1,108,1,112.2,0,1,0,19,0,12,25,8,10.4
1,9773,1,1,149,1,148.7,0,1,0,20,0,8,12,0,0
2,9254,1,1,140,1,133,0,1,0,33,0,16,20,16,12.11428572
2,9991,0,1,140,1,150,0,1,0,35,0,10,13,10,11.4
1,9147,1,1,133.1,1,98,0,1,0,23,0,10,15,8,11.2
1,9500,1,1,125,1,122.4,0,1,0,19,0,15,15,15,14.11285715
1,9670,1,1,133.1,1,139,0,1,0,21,0,12,15,10,12.525
1,9070,1,1,133.1,1,112,0,1,1,21,0,12,12,12,12.33333333
1,9500,1,1,130,1,143.8,0,1,0,27,0,16,16,14,15.57
1,9147,1,1,122,1,116.1,0,1,0,19,0,10,23,6,11.5
1,9500,1,3,140,1,138,0,1,0,28,0,15,16,15,15.01269841
1,9147,1,1,123,1,110,0,1,0,25,0,10,24,7,11.25
2,9238,1,19,133.1,1,103.5,0,1,0,42,0,12,0,0,0
1,9991,0,3,140,1,140,0,1,0,27,0,10,12,8,13.625
1,9070,1,1,116,1,108.7,0,1,0,23,0,12,19,4,5.625
1,9254,1,1,118,1,115.9,0,1,1,18,0,12,15,12,11.73809524
2,9500,1,1,140,1,127.3,0,1,0,26,0,16,16,14,13.07571429
1,9147,1,1,146,1,138.7,0,1,0,18,0,10,0,0,0
1,9991,0,1,150,1,135.8,0,1,0,29,0,10,20,5,12.25
1,9085,1,1,137,1,134.6,0,1,0,22,0,12,23,0,0
1,9500,1,1,136,1,118.4,0,0,0,21,0,14,20,10,12.72916667
1,9500,1,1,134,1,132.8,0,0,1,19,0,16,16,14,13.51285714
1,9238,1,1,160,1,155.5,0,0,1,18,0,12,13,12,12.5
1,9085,1,1,126,1,132,0,0,1,18,0,10,17,6,13.33333333
1,9003,1,19,133.1,1,110,0,0,0,40,0,12,28,8,13.06666667
1,9254,1,1,114,26,127.3,0,0,0,20,1,12,30,3,6.166666665
1,9500,1,1,139,1,126,0,1,0,18,0,16,30,10,12.288
1,8014,0,3,130,1,130,0,1,0,31,0,22,34,19,12.80952381
1,9147,1,1,131,1,118.8,0,1,1,18,0,10,14,9,12.15
1,9670,1,1,130,1,127.6,0,1,0,22,0,12,17,10,11.48809524
1,9147,1,19,133.1,1,112.1,0,1,0,38,0,10,10,0,0
1,9991,0,3,130,1,130,0,1,0,33,0,10,10,0,0
1,9119,1,1,117,1,111.1,0,1,1,19,0,10,22,8,11.65
1,9670,1,1,127,1,121.4,0,1,0,18,0,12,0,0,0
1,9119,1,1,131,1,126.8,0,1,1,18,0,10,14,9,12.1
1,9991,0,1,134,1,120.6,0,1,0,27,0,11,11,11,12.66666667
1,9254,1,1,130,1,126.5,0,1,0,26,0,12,13,12,12.63095238
1,9500,1,1,127,1,120.2,0,0,1,19,0,15,16,15,13.15507936
2,9500,1,1,130,1,120,0,1,0,44,0,14,21,10,12.35
1,9147,1,1,142,1,137.5,0,1,0,19,0,10,19,10,11.75
1,9070,1,1,117,1,127.9,0,1,0,20,0,12,12,0,0
1,9003,1,19,133.1,1,140,0,1,0,24,0,12,21,12,14.30808081
4,9991,0,1,164,1,131.8,0,0,0,31,0,28,33,26,11.67857143
1,9070,1,1,130,1,129,0,0,0,25,0,12,12,12,13
1,9773,1,1,127,1,115.8,0,0,0,19,0,12,6,0,0
1,9500,1,1,140,1,126.4,0,0,0,18,0,15,16,15,14.31714286
1,9085,1,1,130,1,130,0,0,0,19,0,12,24,8,12.33333333
1,9500,1,1,122,1,114.8,0,0,1,19,0,14,20,9,11.875
1,9147,1,1,162,1,138.6,0,0,0,19,0,10,23,1,5.5
1,9670,1,1,133.1,1,112.9,0,0,0,24,0,12,32,4,11.08333333
1,9238,1,1,120,1,111.6,0,0,0,20,0,12,12,12,13.58333333
1,9254,1,1,160,1,152,0,0,0,18,0,12,14,12,14.44047619
1,9238,1,1,141,1,132.6,0,0,1,18,0,12,13,12,13.80952381
1,9085,1,1,125,1,118.4,0,0,0,21,0,10,25,5,10.91666667
1,9500,1,3,120,1,120,0,0,0,28,0,14,14,0,0
1,9147,1,1,128,1,122.1,0,0,1,18,0,10,20,9,11.78571429
1,9853,1,1,162,1,142.8,0,0,0,18,0,12,20,9,12.25
1,9238,1,1,130,1,124.8,0,0,1,18,0,12,20,11,12.75
1,9147,1,1,134,1,126.3,0,0,1,18,0,10,18,10,11.7
1,9147,1,1,133.1,1,119,0,0,1,19,0,10,17,6,11.47619048
1,9500,1,1,137,1,124.9,0,0,1,19,0,15,20,14,14.37597222
1,9238,1,1,133.1,1,118,0,0,1,20,0,12,16,11,11.45
2,8014,0,1,110,1,100,0,0,0,34,0,18,29,16,12.23809524
2,9500,1,1,133.1,1,109,0,0,0,39,0,14,16,10,12.16
1,9500,1,1,133,1,130.8,0,0,0,19,0,16,16,16,13.4275
1,9070,1,1,130,1,110,0,0,0,24,0,12,12,8,15.33333333
1,9773,1,1,151,22,151,0,0,0,18,1,12,12,0,0
1,9130,1,1,125,1,131,0,1,0,19,0,10,20,2,5.25
1,9147,1,1,158,1,155.2,0,1,1,18,0,10,13,8,11.4
1,9147,1,1,128,1,121,1,1,0,20,0,10,16,10,12.3
1,9500,1,1,133,1,119.7,1,1,0,19,0,15,19,15,12.71805556
1,9130,1,1,138,1,131,0,1,0,19,0,12,22,6,12.3
1,9003,1,1,126,1,116.9,0,1,0,19,0,12,20,10,12.95833333
2,9991,0,1,140,1,130,0,1,0,41,0,10,16,6,10.375
1,9500,1,1,143,1,137.8,0,1,0,19,0,15,19,14,13.09087302
1,9254,1,1,135,1,122.1,0,1,0,19,0,12,23,7,11.75
1,9500,1,3,120,1,120,0,1,0,23,0,15,0,0,0
1,9119,1,1,148,1,133,0,1,0,18,0,10,28,10,14.04285715
1,9147,1,1,126,1,115.2,0,1,0,19,0,10,19,10,12.2
1,9003,1,39,160,1,160,0,1,0,20,0,12,14,12,14.33333333
1,9085,1,1,140,1,106.3,0,1,0,35,0,10,15,4,11
4,9670,1,19,133.1,1,103,0,1,0,34,0,12,15,0,0
1,9070,1,1,136,1,136,0,0,1,19,0,12,14,12,12.35416667
1,9238,1,1,150,26,146.5,0,1,0,22,1,12,18,10,11.95
1,9070,1,1,130,1,131.4,0,1,0,20,0,12,14,12,13.25
2,9991,0,1,130,1,130,0,1,0,27,0,7,8,4,12.5
2,9119,1,1,110,1,137,0,1,0,30,0,10,10,0,0
1,9119,1,1,110,1,125.9,0,1,0,34,0,10,15,1,5.5
1,9254,1,1,121,1,111.9,0,1,0,20,0,12,30,2,5.25
1,9070,1,1,127,1,131.2,0,1,0,18,0,12,12,12,12.5
1,9130,1,1,140,1,131.2,0,1,1,26,0,10,15,0,0
1,9991,0,1,130,1,140,0,1,0,26,0,10,10,10,12.4
1,9147,1,1,130,1,121.5,0,1,0,26,0,10,14,2,5.25
1,9991,0,1,100,1,153.5,0,1,0,31,0,10,15,0,0
1,171,1,1,139,1,142.2,0,1,1,20,0,23,26,23,14.45833333
1,9773,1,1,150,1,131.1,0,1,0,19,0,12,16,9,12.16666667
1,9670,1,1,133.1,1,130.6,0,1,0,23,0,10,10,0,0
1,9500,1,1,119,1,115,0,1,1,20,0,14,29,1,6.5
1,9500,1,1,170,1,125,0,1,0,20,0,17,18,16,15.33555556
1,8014,0,1,133.1,1,97.5,0,1,0,29,0,11,20,0,0
